Package Name,License,URL
extend,MIT,https://npmjs.com/package/extend
fast-levenshtein,MIT,https://npmjs.com/package/fast-levenshtein
find-up,MIT,https://npmjs.com/package/find-up
for-in,MIT,https://npmjs.com/package/for-in
for-own,MIT,https://npmjs.com/package/for-own
fresh,MIT,https://npmjs.com/package/fresh
fs-minipass,ISC,https://npmjs.com/package/fs-minipass
fs.realpath,ISC,https://npmjs.com/package/fs.realpath
function-bind,MIT,https://npmjs.com/package/function-bind
get-caller-file,ISC,https://npmjs.com/package/get-caller-file
glob,ISC,https://npmjs.com/package/glob
glob,ISC,https://npmjs.com/package/glob
global-modules,MIT,https://npmjs.com/package/global-modules
global-prefix,MIT,https://npmjs.com/package/global-prefix
globby,MIT,https://npmjs.com/package/globby
hard-rejection,MIT,https://npmjs.com/package/hard-rejection
has,MIT,https://npmjs.com/package/has
has-flag,MIT,https://npmjs.com/package/has-flag
has-flag,MIT,https://npmjs.com/package/has-flag
he,MIT,https://npmjs.com/package/he
homedir-polyfill,MIT,https://npmjs.com/package/homedir-polyfill
hosted-git-info,ISC,https://npmjs.com/package/hosted-git-info
hpack.js,MIT,https://npmjs.com/package/hpack.js
http-deceiver,MIT,https://npmjs.com/package/http-deceiver
http-proxy-agent,MIT,https://npmjs.com/package/http-proxy-agent
http-proxy-agent,MIT,https://npmjs.com/package/http-proxy-agent
https-proxy-agent,MIT,https://npmjs.com/package/https-proxy-agent
iconv-lite,MIT,https://npmjs.com/package/iconv-lite
iconv-lite,MIT,https://npmjs.com/package/iconv-lite
imurmurhash,MIT,https://npmjs.com/package/imurmurhash
indent-string,MIT,https://npmjs.com/package/indent-string
inflight,ISC,https://npmjs.com/package/inflight
inherits,ISC,https://npmjs.com/package/inherits
inherits,ISC,https://npmjs.com/package/inherits
invariant,MIT,https://npmjs.com/package/invariant
is-arrayish,MIT,https://npmjs.com/package/is-arrayish
is-blank,MIT,https://npmjs.com/package/is-blank
is-core-module,MIT,https://npmjs.com/package/is-core-module
is-directory,MIT,https://npmjs.com/package/is-directory
